"","Subject","Condition","ListNum","Block","Recall","Direction","Jol"
"2130",106,"B",50,1,1,"S",100
"2131",106,"B",51,1,1,"S",80
"2132",106,"B",52,1,0,"S",90
"2133",106,"B",53,1,1,"S",80
"2134",106,"B",54,1,0,"S",90
"2135",106,"B",55,1,1,"S",80
"2136",106,"B",56,1,1,"S",90
"2137",106,"B",57,1,1,"S",100
"2138",106,"B",58,1,0,"S",90
"2139",106,"B",59,1,1,"S",90
"2140",106,"B",60,1,0,"S",90
"2141",106,"B",61,1,0,"U",0
"2142",106,"B",62,1,0,"U",10
"2143",106,"B",63,1,0,"U",5
"2144",106,"B",64,1,0,"U",1
"2145",106,"B",65,1,0,"U",1
"2146",106,"B",66,1,1,"U",10
"2147",106,"B",67,1,0,"U",10
"2148",106,"B",68,1,0,"U",40
"2149",106,"B",69,1,0,"U",0
"2150",106,"B",70,1,0,"U",12
"2151",106,"B",71,1,0,"U",10
"2152",106,"B",72,1,0,"U",20
"2153",106,"B",73,1,1,"U",5
"2154",106,"B",74,1,0,"U",10
"2155",106,"B",75,1,0,"U",90
"2156",106,"B",76,1,0,"U",4
"2157",106,"B",77,1,0,"U",3
"2158",106,"B",78,1,1,"U",10
"2159",106,"B",79,1,0,"U",4
"2160",106,"B",80,1,0,"U",0
"2161",74,"B",1,2,0,"F",50
"2162",74,"B",2,2,1,"F",100
"2163",74,"B",3,2,1,"F",0
"2164",74,"B",4,2,0,"F",50
"2165",74,"B",5,2,0,"F",100
"2166",74,"B",6,2,1,"F",50
"2167",74,"B",7,2,0,"F",50
"2168",74,"B",8,2,1,"F",100
"2169",74,"B",9,2,1,"F",50
"2170",74,"B",10,2,1,"F",100
"2171",74,"B",11,2,1,"F",100
"2172",74,"B",12,2,1,"F",100
"2173",74,"B",13,2,1,"F",100
"2174",74,"B",14,2,1,"F",50
"2175",74,"B",15,2,1,"F",50
"2176",74,"B",16,2,0,"F",50
"2177",74,"B",17,2,1,"F",50
"2178",74,"B",18,2,1,"F",100
"2179",74,"B",19,2,0,"F",0
"2180",74,"B",20,2,0,"F",100
"2181",74,"B",21,2,1,"B",100
"2182",74,"B",22,2,1,"B",100
"2183",74,"B",23,2,0,"B",50
"2184",74,"B",24,2,0,"B",50
"2185",74,"B",25,2,0,"B",50
"2186",74,"B",26,2,1,"B",100
"2187",74,"B",27,2,0,"B",100
"2188",74,"B",28,2,0,"B",100
"2189",74,"B",29,2,1,"B",50
"2190",74,"B",30,2,1,"B",50
"2191",74,"B",31,2,0,"B",50
"2192",74,"B",32,2,1,"B",100
"2193",74,"B",33,2,0,"B",50
"2194",74,"B",34,2,0,"B",100
"2195",74,"B",35,2,0,"B",50
"2196",74,"B",36,2,0,"B",100
"2197",74,"B",37,2,1,"B",50
"2198",74,"B",38,2,1,"B",100
"2199",74,"B",39,2,1,"B",100
"2200",74,"B",40,2,0,"B",50
"2201",74,"B",41,2,1,"S",100
"2202",74,"B",42,2,1,"S",50
"2203",74,"B",43,2,1,"S",50
"2204",74,"B",44,2,0,"S",50
"2205",74,"B",45,2,0,"S",100
"2206",74,"B",46,2,1,"S",100
"2207",74,"B",47,2,1,"S",100
"2208",74,"B",48,2,1,"S",100
"2209",74,"B",49,2,1,"S",100
"2210",74,"B",50,2,0,"S",100
"2211",74,"B",51,2,0,"S",100
"2212",74,"B",52,2,1,"S",100
"2213",74,"B",53,2,1,"S",100
"2214",74,"B",54,2,1,"S",50
"2215",74,"B",55,2,1,"S",100
"2216",74,"B",56,2,1,"S",100
"2217",74,"B",57,2,0,"S",100
"2218",74,"B",58,2,1,"S",100
"2219",74,"B",59,2,0,"S",100
"2220",74,"B",60,2,1,"S",100
"2221",74,"B",61,2,0,"U",50
"2222",74,"B",62,2,0,"U",50
"2223",74,"B",63,2,0,"U",50
"2224",74,"B",64,2,0,"U",50
"2225",74,"B",65,2,0,"U",50
"2226",74,"B",66,2,0,"U",50
"2227",74,"B",67,2,0,"U",50
"2228",74,"B",68,2,0,"U",50
"2229",74,"B",69,2,0,"U",50
"2230",74,"B",70,2,0,"U",100
"2231",74,"B",71,2,0,"U",50
"2232",74,"B",72,2,1,"U",50
"2233",74,"B",73,2,0,"U",0
"2234",74,"B",74,2,0,"U",50
"2235",74,"B",75,2,0,"U",100
"2236",74,"B",76,2,1,"U",50
"2237",74,"B",77,2,0,"U",50
"2238",74,"B",78,2,0,"U",50
"2239",74,"B",79,2,1,"U",50
"2240",74,"B",80,2,0,"U",50
"2241",78,"B",1,2,1,"F",100
"2242",78,"B",2,2,1,"F",100
"2243",78,"B",3,2,0,"F",76
"2244",78,"B",4,2,0,"F",10
"2245",78,"B",5,2,0,"F",87
"2246",78,"B",6,2,0,"F",100
"2247",78,"B",7,2,1,"F",67
"2248",78,"B",8,2,1,"F",78
"2249",78,"B",9,2,1,"F",10
"2250",78,"B",10,2,1,"F",100
"2251",78,"B",11,2,0,"F",77
"2252",78,"B",12,2,0,"F",100
"2253",78,"B",13,2,0,"F",45
"2254",78,"B",14,2,1,"F",100
"2255",78,"B",15,2,1,"F",88
"2256",78,"B",16,2,1,"F",65
"2257",78,"B",17,2,1,"F",0
"2258",78,"B",18,2,1,"F",13
"2259",78,"B",19,2,1,"F",76
"2260",78,"B",20,2,0,"F",67
"2261",78,"B",21,2,1,"B",23
"2262",78,"B",22,2,0,"B",80
"2263",78,"B",23,2,0,"B",76
"2264",78,"B",24,2,0,"B",87
"2265",78,"B",25,2,1,"B",88
"2266",78,"B",26,2,0,"B",77
"2267",78,"B",27,2,0,"B",45
"2268",78,"B",28,2,0,"B",70
"2269",78,"B",29,2,0,"B",100
"2270",78,"B",30,2,1,"B",70
"2271",78,"B",31,2,0,"B",87
"2272",78,"B",32,2,1,"B",33
"2273",78,"B",33,2,0,"B",45
"2274",78,"B",34,2,0,"B",70
"2275",78,"B",35,2,0,"B",11
"2276",78,"B",36,2,0,"B",88
"2277",78,"B",37,2,0,"B",34
"2278",78,"B",38,2,1,"B",88
"2279",78,"B",39,2,0,"B",87
"2280",78,"B",40,2,1,"B",89
"2281",78,"B",41,2,1,"S",100
"2282",78,"B",42,2,0,"S",67
"2283",78,"B",43,2,0,"S",67
"2284",78,"B",44,2,0,"S",100
"2285",78,"B",45,2,1,"S",60
"2286",78,"B",46,2,0,"S",87
"2287",78,"B",47,2,1,"S",99
"2288",78,"B",48,2,0,"S",87
"2289",78,"B",49,2,0,"S",66
"2290",78,"B",50,2,1,"S",45
"2291",78,"B",51,2,1,"S",67
"2292",78,"B",52,2,1,"S",88
"2293",78,"B",53,2,1,"S",80
"2294",78,"B",54,2,1,"S",89
"2295",78,"B",55,2,0,"S",87
"2296",78,"B",56,2,1,"S",100
"2297",78,"B",57,2,1,"S",100
"2298",78,"B",58,2,0,"S",10
"2299",78,"B",59,2,1,"S",100
"2300",78,"B",60,2,1,"S",80
"2301",78,"B",61,2,0,"U",88
"2302",78,"B",62,2,0,"U",76
"2303",78,"B",63,2,0,"U",12
"2304",78,"B",64,2,1,"U",0
"2305",78,"B",65,2,0,"U",11
"2306",78,"B",66,2,0,"U",13
"2307",78,"B",67,2,0,"U",33
"2308",78,"B",68,2,0,"U",12
"2309",78,"B",69,2,0,"U",1
"2310",78,"B",70,2,0,"U",22
"2311",78,"B",71,2,1,"U",12
"2312",78,"B",72,2,0,"U",76
"2313",78,"B",73,2,0,"U",11
"2314",78,"B",74,2,1,"U",23
"2315",78,"B",75,2,0,"U",55
"2316",78,"B",76,2,0,"U",44
"2317",78,"B",77,2,0,"U",11
"2318",78,"B",78,2,0,"U",11
"2319",78,"B",79,2,0,"U",12
"2320",78,"B",80,2,0,"U",76
"2321",82,"B",1,2,1,"F",75
"2322",82,"B",2,2,1,"F",60
"2323",82,"B",3,2,1,"F",25
"2324",82,"B",4,2,0,"F",10
"2325",82,"B",5,2,0,"F",25
"2326",82,"B",6,2,0,"F",75
"2327",82,"B",7,2,0,"F",25
"2328",82,"B",8,2,1,"F",25
"2329",82,"B",9,2,1,"F",40
"2330",82,"B",10,2,1,"F",100
"2331",82,"B",11,2,0,"F",15
"2332",82,"B",12,2,1,"F",50
"2333",82,"B",13,2,1,"F",25
"2334",82,"B",14,2,0,"F",35
"2335",82,"B",15,2,1,"F",40
"2336",82,"B",16,2,1,"F",100
"2337",82,"B",17,2,1,"F",25
"2338",82,"B",18,2,1,"F",80
"2339",82,"B",19,2,1,"F",40
"2340",82,"B",20,2,1,"F",20
"2341",82,"B",21,2,0,"B",30
"2342",82,"B",22,2,0,"B",40
"2343",82,"B",23,2,0,"B",25
"2344",82,"B",24,2,0,"B",25
"2345",82,"B",25,2,1,"B",40
"2346",82,"B",26,2,1,"B",15
"2347",82,"B",27,2,1,"B",15
"2348",82,"B",28,2,0,"B",35
"2349",82,"B",29,2,0,"B",60
"2350",82,"B",30,2,1,"B",75
"2351",82,"B",31,2,0,"B",15
"2352",82,"B",32,2,0,"B",25
"2353",82,"B",33,2,0,"B",50
"2354",82,"B",34,2,0,"B",50
"2355",82,"B",35,2,0,"B",35
"2356",82,"B",36,2,1,"B",50
"2357",82,"B",37,2,1,"B",60
"2358",82,"B",38,2,0,"B",50
"2359",82,"B",39,2,0,"B",40
"2360",82,"B",40,2,0,"B",40
"2361",82,"B",41,2,1,"S",100
"2362",82,"B",42,2,0,"S",30
"2363",82,"B",43,2,0,"S",50
"2364",82,"B",44,2,1,"S",35
"2365",82,"B",45,2,1,"S",40
"2366",82,"B",46,2,1,"S",75
"2367",82,"B",47,2,1,"S",40
"2368",82,"B",48,2,1,"S",35
"2369",82,"B",49,2,1,"S",90
"2370",82,"B",50,2,0,"S",40
"2371",82,"B",51,2,1,"S",60
"2372",82,"B",52,2,0,"S",30
"2373",82,"B",53,2,1,"S",55
"2374",82,"B",54,2,1,"S",0
"2375",82,"B",55,2,0,"S",0
"2376",82,"B",56,2,1,"S",30
"2377",82,"B",57,2,1,"S",75
"2378",82,"B",58,2,1,"S",75
"2379",82,"B",59,2,0,"S",75
"2380",82,"B",60,2,1,"S",75
"2381",82,"B",61,2,0,"U",25
"2382",82,"B",62,2,0,"U",25
"2383",82,"B",63,2,0,"U",10
"2384",82,"B",64,2,0,"U",40
"2385",82,"B",65,2,0,"U",35
"2386",82,"B",66,2,0,"U",15
"2387",82,"B",67,2,0,"U",115
"2388",82,"B",68,2,0,"U",25
"2389",82,"B",69,2,0,"U",20
"2390",82,"B",70,2,1,"U",25
"2391",82,"B",71,2,0,"U",25
"2392",82,"B",72,2,0,"U",25
"2393",82,"B",73,2,0,"U",10
"2394",82,"B",74,2,0,"U",15
"2395",82,"B",75,2,0,"U",25
"2396",82,"B",76,2,0,"U",35
"2397",82,"B",77,2,0,"U",15
"2398",82,"B",78,2,0,"U",15
"2399",82,"B",79,2,0,"U",15
"2400",82,"B",80,2,0,"U",15
"2401",86,"B",1,2,1,"F",99
"2402",86,"B",2,2,1,"F",88
"2403",86,"B",3,2,1,"F",77
"2404",86,"B",4,2,0,"F",55
"2405",86,"B",5,2,0,"F",55
"2406",86,"B",6,2,0,"F",66
"2407",86,"B",7,2,0,"F",77
"2408",86,"B",8,2,0,"F",66
"2409",86,"B",9,2,0,"F",66
"2410",86,"B",10,2,1,"F",88
"2411",86,"B",11,2,1,"F",55
"2412",86,"B",12,2,1,"F",77
"2413",86,"B",13,2,0,"F",55
"2414",86,"B",14,2,0,"F",77
"2415",86,"B",15,2,1,"F",77
"2416",86,"B",16,2,0,"F",77
"2417",86,"B",17,2,1,"F",7
"2418",86,"B",18,2,1,"F",66
"2419",86,"B",19,2,1,"F",88
"2420",86,"B",20,2,1,"F",22
"2421",86,"B",21,2,0,"B",66
"2422",86,"B",22,2,1,"B",77
"2423",86,"B",23,2,1,"B",77
"2424",86,"B",24,2,0,"B",77
"2425",86,"B",25,2,1,"B",55
"2426",86,"B",26,2,1,"B",66
"2427",86,"B",27,2,1,"B",77
"2428",86,"B",28,2,0,"B",88
"2429",86,"B",29,2,0,"B",66
"2430",86,"B",30,2,0,"B",66
"2431",86,"B",31,2,0,"B",88
"2432",86,"B",32,2,0,"B",222
"2433",86,"B",33,2,0,"B",77
"2434",86,"B",34,2,0,"B",66
"2435",86,"B",35,2,1,"B",77
"2436",86,"B",36,2,0,"B",66
"2437",86,"B",37,2,0,"B",56
"2438",86,"B",38,2,0,"B",44
"2439",86,"B",39,2,0,"B",77
"2440",86,"B",40,2,0,"B",88
"2441",86,"B",41,2,0,"S",22
"2442",86,"B",42,2,0,"S",77
"2443",86,"B",43,2,0,"S",55
"2444",86,"B",44,2,0,"S",33
"2445",86,"B",45,2,1,"S",77
"2446",86,"B",46,2,0,"S",55
"2447",86,"B",47,2,0,"S",55
"2448",86,"B",48,2,1,"S",77
"2449",86,"B",49,2,1,"S",88
"2450",86,"B",50,2,0,"S",55
"2451",86,"B",51,2,0,"S",55
"2452",86,"B",52,2,1,"S",77
"2453",86,"B",53,2,0,"S",3
"2454",86,"B",54,2,0,"S",33
"2455",86,"B",55,2,0,"S",66
"2456",86,"B",56,2,1,"S",88
"2457",86,"B",57,2,1,"S",77
"2458",86,"B",58,2,1,"S",77
"2459",86,"B",59,2,0,"S",44
"2460",86,"B",60,2,0,"S",55
"2461",86,"B",61,2,0,"U",88
"2462",86,"B",62,2,0,"U",77
"2463",86,"B",63,2,0,"U",55
"2464",86,"B",64,2,0,"U",0
"2465",86,"B",65,2,0,"U",88
"2466",86,"B",66,2,0,"U",66
"2467",86,"B",67,2,0,"U",88
"2468",86,"B",68,2,0,"U",55
"2469",86,"B",69,2,0,"U",77
"2470",86,"B",70,2,0,"U",77
"2471",86,"B",71,2,1,"U",33
"2472",86,"B",72,2,0,"U",77
"2473",86,"B",73,2,0,"U",77
"2474",86,"B",74,2,0,"U",6
"2475",86,"B",75,2,0,"U",77
"2476",86,"B",76,2,0,"U",77
"2477",86,"B",77,2,0,"U",88
"2478",86,"B",78,2,0,"U",77
"2479",86,"B",79,2,0,"U",577
"2480",86,"B",80,2,0,"U",55
"2481",90,"B",1,2,1,"F",28
"2482",90,"B",2,2,1,"F",90
"2483",90,"B",3,2,1,"F",90
"2484",90,"B",4,2,0,"F",0
"2485",90,"B",5,2,1,"F",20
"2486",90,"B",6,2,0,"F",100
"2487",90,"B",7,2,0,"F",30
"2488",90,"B",8,2,0,"F",50
"2489",90,"B",9,2,0,"F",80
"2490",90,"B",10,2,1,"F",90
"2491",90,"B",11,2,0,"F",70
"2492",90,"B",12,2,1,"F",90
"2493",90,"B",13,2,0,"F",50
"2494",90,"B",14,2,1,"F",60
"2495",90,"B",15,2,1,"F",80
"2496",90,"B",16,2,1,"F",60
"2497",90,"B",17,2,1,"F",90
"2498",90,"B",18,2,1,"F",100
"2499",90,"B",19,2,0,"F",40
"2500",90,"B",20,2,1,"F",100
"2501",90,"B",21,2,0,"B",50
"2502",90,"B",22,2,0,"B",100
"2503",90,"B",23,2,0,"B",50
"2504",90,"B",24,2,0,"B",0
"2505",90,"B",25,2,1,"B",90
"2506",90,"B",26,2,0,"B",60
"2507",90,"B",27,2,1,"B",40
"2508",90,"B",28,2,0,"B",80
"2509",90,"B",29,2,0,"B",20
"2510",90,"B",30,2,1,"B",60
"2511",90,"B",31,2,1,"B",70
"2512",90,"B",32,2,0,"B",90
"2513",90,"B",33,2,0,"B",10
"2514",90,"B",34,2,0,"B",30
"2515",90,"B",35,2,0,"B",10
"2516",90,"B",36,2,0,"B",90
"2517",90,"B",37,2,0,"B",10
"2518",90,"B",38,2,0,"B",100
"2519",90,"B",39,2,1,"B",80
"2520",90,"B",40,2,0,"B",40
"2521",90,"B",41,2,0,"S",100
"2522",90,"B",42,2,0,"S",20
"2523",90,"B",43,2,0,"S",40
"2524",90,"B",44,2,0,"S",80
"2525",90,"B",45,2,1,"S",60
"2526",90,"B",46,2,0,"S",90
"2527",90,"B",47,2,1,"S",100
"2528",90,"B",48,2,1,"S",100
"2529",90,"B",49,2,0,"S",90
"2530",90,"B",50,2,0,"S",60
"2531",90,"B",51,2,0,"S",50
"2532",90,"B",52,2,1,"S",20
"2533",90,"B",53,2,1,"S",100
"2534",90,"B",54,2,0,"S",80
"2535",90,"B",55,2,0,"S",40
"2536",90,"B",56,2,0,"S",100
"2537",90,"B",57,2,0,"S",50
"2538",90,"B",58,2,1,"S",100
"2539",90,"B",59,2,0,"S",90
"2540",90,"B",60,2,1,"S",60
"2541",90,"B",61,2,0,"U",0
"2542",90,"B",62,2,0,"U",0
"2543",90,"B",63,2,0,"U",10
"2544",90,"B",64,2,0,"U",40
"2545",90,"B",65,2,0,"U",0
"2546",90,"B",66,2,0,"U",10
"2547",90,"B",67,2,0,"U",0
"2548",90,"B",68,2,0,"U",0
"2549",90,"B",69,2,0,"U",0
"2550",90,"B",70,2,0,"U",10
"2551",90,"B",71,2,0,"U",10
"2552",90,"B",72,2,0,"U",90
"2553",90,"B",73,2,0,"U",0
"2554",90,"B",74,2,0,"U",10
"2555",90,"B",75,2,0,"U",10
"2556",90,"B",76,2,0,"U",10
"2557",90,"B",77,2,0,"U",50
"2558",90,"B",78,2,0,"U",30
"2559",90,"B",79,2,0,"U",40
"2560",90,"B",80,2,0,"U",20
"2561",94,"B",1,2,1,"F",90
"2562",94,"B",2,2,0,"F",80
"2563",94,"B",3,2,1,"F",0
"2564",94,"B",4,2,0,"F",70
"2565",94,"B",5,2,0,"F",50
"2566",94,"B",6,2,0,"F",90
"2567",94,"B",7,2,1,"F",80
"2568",94,"B",8,2,1,"F",70
"2569",94,"B",9,2,0,"F",20
"2570",94,"B",10,2,0,"F",100
"2571",94,"B",11,2,0,"F",100
"2572",94,"B",12,2,0,"F",80
"2573",94,"B",13,2,1,"F",90
"2574",94,"B",14,2,0,"F",70
"2575",94,"B",15,2,0,"F",100
"2576",94,"B",16,2,0,"F",90
"2577",94,"B",17,2,1,"F",20
"2578",94,"B",18,2,0,"F",90
"2579",94,"B",19,2,1,"F",70
"2580",94,"B",20,2,0,"F",90
"2581",94,"B",21,2,0,"B",80
"2582",94,"B",22,2,0,"B",90
"2583",94,"B",23,2,1,"B",90
"2584",94,"B",24,2,0,"B",80
"2585",94,"B",25,2,0,"B",80
"2586",94,"B",26,2,1,"B",100
"2587",94,"B",27,2,0,"B",90
"2588",94,"B",28,2,1,"B",90
"2589",94,"B",29,2,0,"B",100
"2590",94,"B",30,2,0,"B",90
"2591",94,"B",31,2,1,"B",90
"2592",94,"B",32,2,0,"B",100
"2593",94,"B",33,2,0,"B",80
"2594",94,"B",34,2,0,"B",60
"2595",94,"B",35,2,0,"B",70
"2596",94,"B",36,2,0,"B",80
"2597",94,"B",37,2,0,"B",70
"2598",94,"B",38,2,0,"B",100
"2599",94,"B",39,2,0,"B",100
"2600",94,"B",40,2,1,"B",100
"2601",94,"B",41,2,0,"S",100
"2602",94,"B",42,2,0,"S",90
"2603",94,"B",43,2,1,"S",100
"2604",94,"B",44,2,0,"S",90
"2605",94,"B",45,2,1,"S",1000
"2606",94,"B",46,2,0,"S",80
"2607",94,"B",47,2,0,"S",90
"2608",94,"B",48,2,0,"S",90
"2609",94,"B",49,2,1,"S",0
"2610",94,"B",50,2,0,"S",100
"2611",94,"B",51,2,0,"S",100
"2612",94,"B",52,2,0,"S",80
"2613",94,"B",53,2,1,"S",100
"2614",94,"B",54,2,1,"S",75
"2615",94,"B",55,2,0,"S",90
"2616",94,"B",56,2,0,"S",85
"2617",94,"B",57,2,1,"S",90
"2618",94,"B",58,2,0,"S",100
"2619",94,"B",59,2,0,"S",90
"2620",94,"B",60,2,1,"S",100
"2621",94,"B",61,2,0,"U",30
"2622",94,"B",62,2,0,"U",70
"2623",94,"B",63,2,0,"U",10
"2624",94,"B",64,2,0,"U",30
"2625",94,"B",65,2,0,"U",20
"2626",94,"B",66,2,0,"U",34
"2627",94,"B",67,2,0,"U",30
"2628",94,"B",68,2,0,"U",0
"2629",94,"B",69,2,0,"U",30
"2630",94,"B",70,2,0,"U",90
"2631",94,"B",71,2,0,"U",30
"2632",94,"B",72,2,0,"U",2
"2633",94,"B",73,2,0,"U",290
"2634",94,"B",74,2,0,"U",25
"2635",94,"B",75,2,0,"U",10
"2636",94,"B",76,2,0,"U",20
"2637",94,"B",77,2,0,"U",20
"2638",94,"B",78,2,0,"U",20
"2639",94,"B",79,2,0,"U",0
"2640",94,"B",80,2,0,"U",40
"2641",98,"B",1,2,0,"F",80
"2642",98,"B",2,2,1,"F",65
"2643",98,"B",3,2,1,"F",45
"2644",98,"B",4,2,1,"F",5
"2645",98,"B",5,2,0,"F",65
"2646",98,"B",6,2,0,"F",65
"2647",98,"B",7,2,1,"F",80
"2648",98,"B",8,2,1,"F",65
"2649",98,"B",9,2,1,"F",80
"2650",98,"B",10,2,1,"F",80
"2651",98,"B",11,2,0,"F",50
"2652",98,"B",12,2,1,"F",75
"2653",98,"B",13,2,1,"F",70
"2654",98,"B",14,2,0,"F",80
"2655",98,"B",15,2,1,"F",60
"2656",98,"B",16,2,1,"F",75
"2657",98,"B",17,2,1,"F",75
"2658",98,"B",18,2,0,"F",80
"2659",98,"B",19,2,0,"F",85
"2660",98,"B",20,2,1,"F",80
"2661",98,"B",21,2,0,"B",30
"2662",98,"B",22,2,0,"B",8
"2663",98,"B",23,2,0,"B",50
"2664",98,"B",24,2,0,"B",60
"2665",98,"B",25,2,1,"B",85
"2666",98,"B",26,2,1,"B",85
"2667",98,"B",27,2,0,"B",65
"2668",98,"B",28,2,0,"B",55
"2669",98,"B",29,2,1,"B",75
"2670",98,"B",30,2,0,"B",60
"2671",98,"B",31,2,1,"B",5
"2672",98,"B",32,2,0,"B",75
"2673",98,"B",33,2,0,"B",80
"2674",98,"B",34,2,0,"B",65
"2675",98,"B",35,2,0,"B",65
"2676",98,"B",36,2,1,"B",70
"2677",98,"B",37,2,1,"B",75
"2678",98,"B",38,2,0,"B",40
"2679",98,"B",39,2,1,"B",50
"2680",98,"B",40,2,1,"B",75
"2681",98,"B",41,2,0,"S",45
"2682",98,"B",42,2,0,"S",75
"2683",98,"B",43,2,0,"S",40
"2684",98,"B",44,2,0,"S",85
"2685",98,"B",45,2,0,"S",70
"2686",98,"B",46,2,1,"S",90
"2687",98,"B",47,2,1,"S",80
"2688",98,"B",48,2,0,"S",75
"2689",98,"B",49,2,0,"S",65
"2690",98,"B",50,2,0,"S",60
"2691",98,"B",51,2,1,"S",75
"2692",98,"B",52,2,0,"S",55
"2693",98,"B",53,2,1,"S",50
"2694",98,"B",54,2,0,"S",75
"2695",98,"B",55,2,0,"S",65
"2696",98,"B",56,2,1,"S",65
"2697",98,"B",57,2,0,"S",75
"2698",98,"B",58,2,1,"S",70
"2699",98,"B",59,2,1,"S",70
"2700",98,"B",60,2,1,"S",90
"2701",98,"B",61,2,0,"U",0
"2702",98,"B",62,2,0,"U",30
"2703",98,"B",63,2,0,"U",0
"2704",98,"B",64,2,1,"U",5
"2705",98,"B",65,2,0,"U",5
"2706",98,"B",66,2,0,"U",0
"2707",98,"B",67,2,0,"U",10
"2708",98,"B",68,2,0,"U",30
"2709",98,"B",69,2,0,"U",5
"2710",98,"B",70,2,0,"U",30
"2711",98,"B",71,2,0,"U",5
"2712",98,"B",72,2,0,"U",50
"2713",98,"B",73,2,0,"U",0
"2714",98,"B",74,2,0,"U",30
"2715",98,"B",75,2,0,"U",5
"2716",98,"B",76,2,0,"U",0
"2717",98,"B",77,2,0,"U",5
"2718",98,"B",78,2,0,"U",5
"2719",98,"B",79,2,0,"U",5
"2720",98,"B",80,2,0,"U",5
"2721",102,"B",1,2,1,"F",90
"2722",102,"B",2,2,1,"F",87
"2723",102,"B",3,2,1,"F",45
"2724",102,"B",4,2,1,"F",77
"2725",102,"B",5,2,0,"F",50
"2726",102,"B",6,2,0,"F",78
"2727",102,"B",7,2,1,"F",90
"2728",102,"B",8,2,1,"F",50
"2729",102,"B",9,2,1,"F",50
"2730",102,"B",10,2,1,"F",90
"2731",102,"B",11,2,0,"F",90
"2732",102,"B",12,2,0,"F",77
"2733",102,"B",13,2,1,"F",77
"2734",102,"B",14,2,1,"F",89
"2735",102,"B",15,2,1,"F",90
"2736",102,"B",16,2,1,"F",77
"2737",102,"B",17,2,1,"F",90
"2738",102,"B",18,2,1,"F",99
"2739",102,"B",19,2,1,"F",90
"2740",102,"B",20,2,1,"F",90
"2741",102,"B",21,2,0,"B",90
"2742",102,"B",22,2,0,"B",80
"2743",102,"B",23,2,1,"B",31
"2744",102,"B",24,2,0,"B",80
"2745",102,"B",25,2,1,"B",56
"2746",102,"B",26,2,1,"B",65
"2747",102,"B",27,2,1,"B",43
"2748",102,"B",28,2,0,"B",89
"2749",102,"B",29,2,0,"B",90
"2750",102,"B",30,2,0,"B",67
"2751",102,"B",31,2,0,"B",67
"2752",102,"B",32,2,0,"B",90
"2753",102,"B",33,2,0,"B",90
"2754",102,"B",34,2,0,"B",75
"2755",102,"B",35,2,0,"B",75
"2756",102,"B",36,2,1,"B",88
"2757",102,"B",37,2,0,"B",75
"2758",102,"B",38,2,0,"B",60
"2759",102,"B",39,2,1,"B",100
"2760",102,"B",40,2,1,"B",90
"2761",102,"B",41,2,1,"S",89
"2762",102,"B",42,2,1,"S",45
"2763",102,"B",43,2,0,"S",75
"2764",102,"B",44,2,0,"S",80
"2765",102,"B",45,2,0,"S",85
"2766",102,"B",46,2,0,"S",90
"2767",102,"B",47,2,1,"S",90
"2768",102,"B",48,2,1,"S",54
"2769",102,"B",49,2,1,"S",100
"2770",102,"B",50,2,1,"S",78
"2771",102,"B",51,2,0,"S",33
"2772",102,"B",52,2,1,"S",90
"2773",102,"B",53,2,1,"S",80
"2774",102,"B",54,2,0,"S",90
"2775",102,"B",55,2,1,"S",90
"2776",102,"B",56,2,1,"S",80
"2777",102,"B",57,2,0,"S",90
"2778",102,"B",58,2,1,"S",89
"2779",102,"B",59,2,1,"S",80
"2780",102,"B",60,2,1,"S",89
"2781",102,"B",61,2,0,"U",22
"2782",102,"B",62,2,0,"U",67
"2783",102,"B",63,2,1,"U",50
"2784",102,"B",64,2,0,"U",78
"2785",102,"B",65,2,0,"U",13
"2786",102,"B",66,2,0,"U",10
"2787",102,"B",67,2,0,"U",89
"2788",102,"B",68,2,0,"U",30
"2789",102,"B",69,2,0,"U",80
"2790",102,"B",70,2,0,"U",43
"2791",102,"B",71,2,0,"U",12
"2792",102,"B",72,2,0,"U",90
"2793",102,"B",73,2,0,"U",23
"2794",102,"B",74,2,0,"U",80
"2795",102,"B",75,2,0,"U",50
"2796",102,"B",76,2,0,"U",75
"2797",102,"B",77,2,0,"U",32
"2798",102,"B",78,2,0,"U",12
"2799",102,"B",79,2,0,"U",70
"2800",102,"B",80,2,1,"U",90
"2801",106,"B",1,2,1,"F",90
"2802",106,"B",2,2,0,"F",100
"2803",106,"B",3,2,1,"F",78
"2804",106,"B",4,2,1,"F",50
"2805",106,"B",5,2,0,"F",100
"2806",106,"B",6,2,1,"F",90
"2807",106,"B",7,2,1,"F",5
"2808",106,"B",8,2,1,"F",90
"2809",106,"B",9,2,0,"F",75
"2810",106,"B",10,2,1,"F",90
"2811",106,"B",11,2,0,"F",75
"2812",106,"B",12,2,1,"F",80
"2813",106,"B",13,2,1,"F",90
"2814",106,"B",14,2,1,"F",10
"2815",106,"B",15,2,0,"F",90
"2816",106,"B",16,2,1,"F",10
"2817",106,"B",17,2,1,"F",90
"2818",106,"B",18,2,0,"F",90
"2819",106,"B",19,2,1,"F",90
"2820",106,"B",20,2,1,"F",80
"2821",106,"B",21,2,1,"B",90
"2822",106,"B",22,2,0,"B",90
"2823",106,"B",23,2,0,"B",90
"2824",106,"B",24,2,0,"B",70
"2825",106,"B",25,2,1,"B",90
"2826",106,"B",26,2,1,"B",90
"2827",106,"B",27,2,1,"B",90
