Subject,Condition,ListNum,Jol,Recall,Direction,block
18,B,q96,100,100,F,2
18,B,q97,0,100,F,2
18,B,q98,100,100,F,2
18,B,q99,100,0,F,2
18,B,q100,100,100,F,2
18,B,q101,100,100,B,2
18,B,q102,40,100,B,2
18,B,q103,20,100,B,2
18,B,q104,10,0,B,2
18,B,q105,100,0,B,2
18,B,q106,100,0,B,2
18,B,q107,100,0,B,2
18,B,q108,40,0,B,2
18,B,q109,100,0,B,2
18,B,q110,15,100,B,2
18,B,q111,0,100,B,2
18,B,q112,100,0,B,2
18,B,q113,0,0,B,2
18,B,q114,100,0,B,2
18,B,q115,15,100,B,2
18,B,q116,80,0,B,2
18,B,q117,100,100,B,2
18,B,q118,100,0,B,2
18,B,q119,100,0,B,2
18,B,q120,5,0,B,2
18,B,q121,100,0,S,2
18,B,q122,25,0,S,2
18,B,q123,100,0,S,2
18,B,q124,100,0,S,2
18,B,q125,80,100,S,2
18,B,q126,50,100,S,2
18,B,q127,100,100,S,2
18,B,q128,20,100,S,2
18,B,q129,100,100,S,2
18,B,q130,100,0,S,2
18,B,q131,100,100,S,2
18,B,q132,0,100,S,2
18,B,q133,100,0,S,2
18,B,q134,100,100,S,2
18,B,q135,100,0,S,2
18,B,q136,100,0,S,2
18,B,q137,100,100,S,2
18,B,q138,100,100,S,2
18,B,q139,100,0,S,2
18,B,q140,100,100,S,2
18,B,q141,0,0,U,2
18,B,q142,0,0,U,2
18,B,q143,0,0,U,2
18,B,q144,0,100,U,2
18,B,q145,0,0,U,2
18,B,q146,0,0,U,2
18,B,q147,0,0,U,2
18,B,q148,0,0,U,2
18,B,q149,0,0,U,2
18,B,q150,10,100,U,2
18,B,q151,0,0,U,2
18,B,q152,0,0,U,2
18,B,q153,0,0,U,2
18,B,q154,0,0,U,2
18,B,q155,0,0,U,2
18,B,q156,0,0,U,2
18,B,q157,0,0,U,2
18,B,q158,0,0,U,2
18,B,q159,0,0,U,2
18,B,q160,0,0,U,2
26,B,q1,60,0,F,1
26,B,q2,80,100,F,1
26,B,q3,88,100,F,1
26,B,q4,75,0,F,1
26,B,q5,76,0,F,1
26,B,q6,5,0,F,1
26,B,q7,80,0,F,1
26,B,q8,86,100,F,1
26,B,q9,80,100,F,1
26,B,q10,75,100,F,1
26,B,q11,100,0,F,1
26,B,q12,80,100,F,1
26,B,q13,20,100,F,1
26,B,q14,50,100,F,1
26,B,q15,50,100,F,1
26,B,q16,48,0,F,1
26,B,q17,65,100,F,1
26,B,q18,10,0,F,1
26,B,q19,95,100,F,1
26,B,q20,50,100,F,1
26,B,q21,30,0,B,1
26,B,q22,85,0,B,1
26,B,q23,89,0,B,1
26,B,q24,45,100,B,1
26,B,q25,76,0,B,1
26,B,q26,89,100,B,1
26,B,q27,75,0,B,1
26,B,q28,100,100,B,1
26,B,q29,95,0,B,1
26,B,q30,10,0,B,1
26,B,q31,75,0,B,1
26,B,q32,85,0,B,1
26,B,q33,89,100,B,1
26,B,q34,100,100,B,1
26,B,q35,85,100,B,1
26,B,q36,95,0,B,1
26,B,q37,100,0,B,1
26,B,q38,65,100,B,1
26,B,q39,80,0,B,1
26,B,q40,90,0,B,1
26,B,q41,86,0,S,1
26,B,q42,80,0,S,1
26,B,q43,90,100,S,1
26,B,q44,90,0,S,1
26,B,q45,100,100,S,1
26,B,q46,45,0,S,1
26,B,q47,95,100,S,1
26,B,q48,90,0,S,1
26,B,q49,54,0,S,1
26,B,q50,78,0,S,1
26,B,q51,90,100,S,1
26,B,q52,89,0,S,1
26,B,q53,90,0,S,1
26,B,q54,78,0,S,1
26,B,q55,30,100,S,1
26,B,q56,67,100,S,1
26,B,q57,90,0,S,1
26,B,q58,15,0,S,1
26,B,q59,70,0,S,1
26,B,q60,90,0,S,1
26,B,q61,32,0,U,1
26,B,q62,30,0,U,1
26,B,q63,5,0,U,1
26,B,q64,0,0,U,1
26,B,q65,10,0,U,1
26,B,q66,12,0,U,1
26,B,q67,30,0,U,1
26,B,q68,45,0,U,1
26,B,q69,0,0,U,1
26,B,q70,10,0,U,1
26,B,q71,20,0,U,1
26,B,q72,10,0,U,1
26,B,q73,0,0,U,1
26,B,q74,15,0,U,1
26,B,q75,20,0,U,1
26,B,q76,13,0,U,1
26,B,q77,15,100,U,1
26,B,q78,5,0,U,1
26,B,q79,10,0,U,1
26,B,q80,15,0,U,1
26,B,q81,45,0,F,2
26,B,q82,88,0,F,2
26,B,q83,34,0,F,2
26,B,q84,7,100,F,2
26,B,q85,50,0,F,2
26,B,q86,45,100,F,2
26,B,q87,30,0,F,2
26,B,q88,6,0,F,2
26,B,q89,34,100,F,2
26,B,q90,76,100,F,2
26,B,q91,95,0,F,2
26,B,q92,80,0,F,2
26,B,q93,75,100,F,2
26,B,q94,23,100,F,2
26,B,q95,89,100,F,2
26,B,q96,87,100,F,2
26,B,q97,87,100,F,2
26,B,q98,90,0,F,2
26,B,q99,67,100,F,2
26,B,q100,89,100,F,2
26,B,q101,23,0,B,2
26,B,q102,65,0,B,2
26,B,q103,65,0,B,2
26,B,q104,20,0,B,2
26,B,q105,15,0,B,2
26,B,q106,87,100,B,2
26,B,q107,45,0,B,2
26,B,q108,65,100,B,2
26,B,q109,88,100,B,2
26,B,q110,34,0,B,2
26,B,q111,23,0,B,2
26,B,q112,90,0,B,2
26,B,q113,20,0,B,2
26,B,q114,12,0,B,2
26,B,q115,3,0,B,2
26,B,q116,76,0,B,2
26,B,q117,35,0,B,2
26,B,q118,65,0,B,2
26,B,q119,79,0,B,2
26,B,q120,75,0,B,2
26,B,q121,78,100,S,2
26,B,q122,40,0,S,2
26,B,q123,89,0,S,2
26,B,q124,45,0,S,2
26,B,q125,45,0,S,2
26,B,q126,40,0,S,2
26,B,q127,87,0,S,2
26,B,q128,65,100,S,2
26,B,q129,76,0,S,2
26,B,q130,86,0,S,2
26,B,q131,90,100,S,2
26,B,q132,43,0,S,2
26,B,q133,44,100,S,2
26,B,q134,50,0,S,2
26,B,q135,85,0,S,2
26,B,q136,95,0,S,2
26,B,q137,65,100,S,2
26,B,q138,90,0,S,2
26,B,q139,90,0,S,2
26,B,q140,32,0,S,2
26,B,q141,34,0,U,2
26,B,q142,65,0,U,2
26,B,q143,21,100,U,2
26,B,q144,50,0,U,2
26,B,q145,12,0,U,2
26,B,q146,10,0,U,2
26,B,q147,15,0,U,2
26,B,q148,13,0,U,2
26,B,q149,56,0,U,2
26,B,q150,34,0,U,2
26,B,q151,89,0,U,2
26,B,q152,23,0,U,2
26,B,q153,10,0,U,2
26,B,q154,20,0,U,2
26,B,q155,15,0,U,2
26,B,q156,4,0,U,2
26,B,q157,5,0,U,2
26,B,q158,54,0,U,2
26,B,q159,12,0,U,2
26,B,q160,5,0,U,2
30,B,q1,79,100,F,1
30,B,q2,35,100,F,1
30,B,q3,78,100,F,1
30,B,q4,34,0,F,1
30,B,q5,60,100,F,1
30,B,q6,17,0,F,1
30,B,q7,60,0,F,1
30,B,q8,50,100,F,1
30,B,q9,90,100,F,1
30,B,q10,79,100,F,1
30,B,q11,79,100,F,1
30,B,q12,90,100,F,1
30,B,q13,79,100,F,1
30,B,q14,67,100,F,1
30,B,q15,64,100,F,1
30,B,q16,79,100,F,1
30,B,q17,35,100,F,1
30,B,q18,67,100,F,1
30,B,q19,45,100,F,1
30,B,q20,86,100,F,1
30,B,q21,60,100,B,1
30,B,q22,89,0,B,1
30,B,q23,79,0,B,1
30,B,q24,57,100,B,1
30,B,q25,68,0,B,1
30,B,q26,25,0,B,1
30,B,q27,67,0,B,1
30,B,q28,45,0,B,1
30,B,q29,89,100,B,1
30,B,q30,75,100,B,1
30,B,q31,35,100,B,1
30,B,q32,45,100,B,1
30,B,q33,56,100,B,1
30,B,q34,78,100,B,1
30,B,q35,45,0,B,1
30,B,q36,70,100,B,1
30,B,q37,50,100,B,1
30,B,q38,55,0,B,1
30,B,q39,70,100,B,1
30,B,q40,70,0,B,1
30,B,q41,90,100,S,1
30,B,q42,50,0,S,1
30,B,q43,56,100,S,1
30,B,q44,70,100,S,1
30,B,q45,50,100,S,1
30,B,q46,65,0,S,1
30,B,q47,45,100,S,1
30,B,q48,89,100,S,1
30,B,q49,55,100,S,1
30,B,q50,78,100,S,1
30,B,q51,76,100,S,1
30,B,q52,72,100,S,1
30,B,q53,78,100,S,1
30,B,q54,78,100,S,1
30,B,q55,48,100,S,1
30,B,q56,68,100,S,1
30,B,q57,80,100,S,1
30,B,q58,77,0,S,1
30,B,q59,65,0,S,1
30,B,q60,79,100,S,1
30,B,q61,10,0,U,1
30,B,q62,20,0,U,1
30,B,q63,25,0,U,1
30,B,q64,10,100,U,1
30,B,q65,27,0,U,1
30,B,q66,30,0,U,1
30,B,q67,10,100,U,1
30,B,q68,26,0,U,1
30,B,q69,20,0,U,1
30,B,q70,20,0,U,1
30,B,q71,15,0,U,1
30,B,q72,5,0,U,1
30,B,q73,20,0,U,1
30,B,q74,45,0,U,1
30,B,q75,15,100,U,1
30,B,q76,10,0,U,1
30,B,q77,25,0,U,1
30,B,q78,34,100,U,1
30,B,q79,17,0,U,1
30,B,q80,15,0,U,1
30,B,q81,20,100,F,2
30,B,q82,45,0,F,2
30,B,q83,67,100,F,2
30,B,q84,15,0,F,2
30,B,q85,30,0,F,2
30,B,q86,45,100,F,2
30,B,q87,47,0,F,2
30,B,q88,57,100,F,2
30,B,q89,34,100,F,2
30,B,q90,89,100,F,2
30,B,q91,37,0,F,2
30,B,q92,70,100,F,2
30,B,q93,68,100,F,2
30,B,q94,66,100,F,2
30,B,q95,27,0,F,2
30,B,q96,36,100,F,2
30,B,q97,47,100,F,2
30,B,q98,56,100,F,2
30,B,q99,30,100,F,2
30,B,q100,89,100,F,2
30,B,q101,24,0,B,2
30,B,q102,40,0,B,2
30,B,q103,35,0,B,2
30,B,q104,35,0,B,2
30,B,q105,57,0,B,2
30,B,q106,78,100,B,2
30,B,q107,59,100,B,2
30,B,q108,36,100,B,2
30,B,q109,25,100,B,2
30,B,q110,66,0,B,2
30,B,q111,15,0,B,2
30,B,q112,57,100,B,2
30,B,q113,67,0,B,2
30,B,q114,43,0,B,2
30,B,q115,79,0,B,2
30,B,q116,69,0,B,2
30,B,q117,20,0,B,2
30,B,q118,37,0,B,2
30,B,q119,70,0,B,2
30,B,q120,78,100,B,2
30,B,q121,50,100,S,2
30,B,q122,34,100,S,2
30,B,q123,48,0,S,2
30,B,q124,36,0,S,2
30,B,q125,60,0,S,2
30,B,q126,37,100,S,2
30,B,q127,35,0,S,2
30,B,q128,45,100,S,2
30,B,q129,68,100,S,2
30,B,q130,50,0,S,2
30,B,q131,46,100,S,2
30,B,q132,74,100,S,2
30,B,q133,70,100,S,2
30,B,q134,28,0,S,2
30,B,q135,40,0,S,2
30,B,q136,89,0,S,2
30,B,q137,70,100,S,2
30,B,q138,90,100,S,2
30,B,q139,58,100,S,2
30,B,q140,78,100,S,2
30,B,q141,67,0,U,2
30,B,q142,20,0,U,2
30,B,q143,23,0,U,2
30,B,q144,20,0,U,2
30,B,q145,10,0,U,2
30,B,q146,35,0,U,2
30,B,q147,20,0,U,2
30,B,q148,25,0,U,2
30,B,q149,20,0,U,2
30,B,q150,30,100,U,2
30,B,q151,24,0,U,2
30,B,q152,57,0,U,2
30,B,q153,10,0,U,2
30,B,q154,27,0,U,2
30,B,q155,34,0,U,2
30,B,q156,30,0,U,2
30,B,q157,46,0,U,2
30,B,q158,30,0,U,2
30,B,q159,31,100,U,2
30,B,q160,37,0,U,2
34,B,q1,70,100,F,1
34,B,q10,90,0,F,1
34,B,q100,90,100,F,1
34,B,q101,50,100,F,1
34,B,q102,90,100,F,1
34,B,q103,70,0,F,1
34,B,q104,0,0,F,1
34,B,q105,70,100,F,1
34,B,q106,80,100,F,1
34,B,q107,90,100,F,1
34,B,q108,90,100,F,1
34,B,q109,90,100,F,1
34,B,q11,90,100,F,1
34,B,q110,70,100,F,1
34,B,q111,20,100,F,1
34,B,q112,80,100,F,1
34,B,q113,80,100,F,1
34,B,q114,80,0,F,1
34,B,q115,70,100,F,1
34,B,q116,80,100,F,1
34,B,q117,70,0,B,1
34,B,q118,90,0,B,1
34,B,q119,90,100,B,1
34,B,q12,70,100,B,1
34,B,q120,90,0,B,1
34,B,q121,80,100,B,1
34,B,q122,80,0,B,1
34,B,q123,90,0,B,1
34,B,q124,80,100,B,1
34,B,q125,90,100,B,1
34,B,q126,80,100,B,1
34,B,q127,80,0,B,1
34,B,q128,70,100,B,1
34,B,q129,90,100,B,1
34,B,q13,90,100,B,1
34,B,q130,90,0,B,1
34,B,q131,90,100,B,1
34,B,q132,90,100,B,1
34,B,q133,90,100,B,1
34,B,q134,90,0,B,1
34,B,q135,90,100,S,1
34,B,q136,90,100,S,1
34,B,q137,90,100,S,1
34,B,q138,90,0,S,1
34,B,q139,90,100,S,1
34,B,q14,80,100,S,1
34,B,q140,90,0,S,1
34,B,q141,0,100,S,1
34,B,q142,60,100,S,1
34,B,q143,50,100,S,1
34,B,q144,0,100,S,1
34,B,q145,50,100,S,1
34,B,q146,70,0,S,1
34,B,q147,10,100,S,1
34,B,q148,30,0,S,1
34,B,q149,10,100,S,1
34,B,q15,70,100,S,1
34,B,q150,90,100,S,1
34,B,q151,30,0,S,1
34,B,q152,0,100,S,1
34,B,q153,20,0,U,1
34,B,q154,0,0,U,1
34,B,q155,20,0,U,1
34,B,q156,50,0,U,1
34,B,q157,0,0,U,1
34,B,q158,30,0,U,1
34,B,q159,0,100,U,1
34,B,q16,90,0,U,1
34,B,q160,50,100,U,1
34,B,q17,50,0,U,1
34,B,q18,20,0,U,1
34,B,q19,80,0,U,1
34,B,q2,70,0,U,1
34,B,q20,80,0,U,1
34,B,q21,50,0,U,1
34,B,q22,70,0,U,1
34,B,q23,90,100,U,1
34,B,q24,80,100,U,1
34,B,q25,90,0,U,1
34,B,q26,70,0,U,1
34,B,q27,30,100,F,2
34,B,q28,80,100,F,2
34,B,q29,90,100,F,2
34,B,q3,80,100,F,2
34,B,q30,70,0,F,2
34,B,q31,70,100,F,2
34,B,q32,80,100,F,2
34,B,q33,90,0,F,2
34,B,q34,90,100,F,2
34,B,q35,60,100,F,2
34,B,q36,90,100,F,2
34,B,q37,70,100,F,2
34,B,q38,90,100,F,2
34,B,q39,90,100,F,2
34,B,q4,90,100,F,2
34,B,q40,60,0,F,2
34,B,q41,70,100,F,2
34,B,q42,70,100,F,2
34,B,q43,80,100,F,2
34,B,q44,90,100,F,2
34,B,q45,80,0,B,2
34,B,q46,60,100,B,2
34,B,q47,70,100,B,2
34,B,q48,90,0,B,2
34,B,q49,70,0,B,2
34,B,q5,60,100,B,2
34,B,q50,90,0,B,2
34,B,q51,90,100,B,2
34,B,q52,60,100,B,2
34,B,q53,90,100,B,2
34,B,q54,90,0,B,2
34,B,q55,70,0,B,2
34,B,q56,30,0,B,2
34,B,q57,90,0,B,2
34,B,q58,40,0,B,2
34,B,q59,40,0,B,2
34,B,q6,0,0,B,2
34,B,q60,90,0,B,2
34,B,q61,10,100,B,2
34,B,q62,50,0,B,2
34,B,q63,20,100,S,2
34,B,q64,60,0,S,2
34,B,q65,30,100,S,2
34,B,q66,20,0,S,2
34,B,q67,20,0,S,2
34,B,q68,20,100,S,2
34,B,q69,0,0,S,2
34,B,q7,90,100,S,2
34,B,q70,0,100,S,2
34,B,q71,0,0,S,2
34,B,q72,0,100,S,2
34,B,q73,0,100,S,2
34,B,q74,0,100,S,2
34,B,q75,60,100,S,2
34,B,q76,60,0,S,2
34,B,q77,0,0,S,2
34,B,q78,40,100,S,2
34,B,q79,40,0,S,2
34,B,q8,70,100,S,2
34,B,q80,20,100,S,2
34,B,q81,70,0,U,2
34,B,q82,90,0,U,2
34,B,q83,60,0,U,2
34,B,q84,0,100,U,2
34,B,q85,50,0,U,2
34,B,q86,90,0,U,2
34,B,q87,50,0,U,2
34,B,q88,40,0,U,2
34,B,q89,90,100,U,2
34,B,q9,100,0,U,2
34,B,q90,90,100,U,2
34,B,q91,30,0,U,2
34,B,q92,90,0,U,2
34,B,q93,90,100,U,2
34,B,q94,70,0,U,2
34,B,q95,80,0,U,2
34,B,q96,90,0,U,2
34,B,q97,90,0,U,2
34,B,q98,90,0,U,2
34,B,q99,90,0,U,2
3,C,q1,35,100,F,1
3,C,q2,79,100,F,1
3,C,q3,70,100,F,1
3,C,q4,95,100,F,1
3,C,q5,70,100,F,1
3,C,q6,45,100,F,1
3,C,q7,65,100,F,1
3,C,q8,51,100,F,1
3,C,q9,59,100,F,1
3,C,q10,75,100,F,1
3,C,q11,35,100,F,1
3,C,q12,0,100,F,1
3,C,q13,50,100,F,1
3,C,q14,59,100,F,1
3,C,q15,100,100,F,1
3,C,q16,70,100,F,1
3,C,q17,90,100,F,1
3,C,q18,100,100,F,1
3,C,q19,62,100,F,1
3,C,q20,40,100,F,1
3,C,q21,100,0,B,1
3,C,q22,65,100,B,1
3,C,q23,79,0,B,1
3,C,q24,25,0,B,1
3,C,q25,65,100,B,1
3,C,q26,37,0,B,1
3,C,q27,56,100,B,1
3,C,q28,75,0,B,1
3,C,q29,80,0,B,1
3,C,q30,0,100,B,1
3,C,q31,65,0,B,1
3,C,q32,45,0,B,1
3,C,q33,75,0,B,1
3,C,q34,55,100,B,1
3,C,q35,100,0,B,1
3,C,q36,70,100,B,1
3,C,q37,98,100,B,1
3,C,q38,60,100,B,1
3,C,q39,70,100,B,1
3,C,q40,55,0,B,1
3,C,q41,45,0,S,1
3,C,q42,50,0,S,1
3,C,q43,75,100,S,1
3,C,q44,79,0,S,1
3,C,q45,70,100,S,1
3,C,q46,30,100,S,1
3,C,q47,49,100,S,1
3,C,q48,8,100,S,1
3,C,q49,0,100,S,1
3,C,q50,50,100,S,1
3,C,q51,95,100,S,1
3,C,q52,25,100,S,1
3,C,q53,80,100,S,1
3,C,q54,90,100,S,1
3,C,q55,60,100,S,1
3,C,q56,75,0,S,1
3,C,q57,60,100,S,1
3,C,q58,85,100,S,1
3,C,q59,90,100,S,1
3,C,q60,55,100,S,1
3,C,q61,20,0,U,1
3,C,q62,0,0,U,1
3,C,q63,0,0,U,1
3,C,q64,0,0,U,1
3,C,q65,0,0,U,1
3,C,q66,0,0,U,1
3,C,q67,0,0,U,1
3,C,q68,0,0,U,1
3,C,q69,0,0,U,1
3,C,q70,0,0,U,1
3,C,q71,10,0,U,1
3,C,q72,0,0,U,1
3,C,q73,0,0,U,1
3,C,q74,0,0,U,1
3,C,q75,0,0,U,1
3,C,q76,0,0,U,1
3,C,q77,0,0,U,1
3,C,q78,0,0,U,1
3,C,q79,0,0,U,1
3,C,q80,15,100,U,1
3,C,q81,45,100,F,2
3,C,q82,53,100,F,2
3,C,q83,58,100,F,2
3,C,q84,65,100,F,2
3,C,q85,87,100,F,2
3,C,q86,0,100,F,2
3,C,q87,31,100,F,2
3,C,q88,71,0,F,2
3,C,q89,65,100,F,2
3,C,q90,45,100,F,2
3,C,q91,25,100,F,2
3,C,q92,40,100,F,2
3,C,q93,70,100,F,2
3,C,q94,70,100,F,2
3,C,q95,75,100,F,2
3,C,q96,79,0,F,2
3,C,q97,68,100,F,2
3,C,q98,90,100,F,2
3,C,q99,75,100,F,2
3,C,q100,75,100,F,2
3,C,q101,0,100,B,2
3,C,q102,0,0,B,2
3,C,q103,0,0,B,2
3,C,q104,75,0,B,2
3,C,q105,42,0,B,2
3,C,q106,85,0,B,2
3,C,q107,30,0,B,2
3,C,q108,75,100,B,2
3,C,q109,69,0,B,2
3,C,q110,100,0,B,2
3,C,q111,59,0,B,2
3,C,q112,79,100,B,2
3,C,q113,52,0,B,2
3,C,q114,75,0,B,2
3,C,q115,75,0,B,2
3,C,q116,75,0,B,2
3,C,q117,60,0,B,2
3,C,q118,55,0,B,2
3,C,q119,100,100,B,2
3,C,q120,75,0,B,2
3,C,q121,60,100,S,2
3,C,q122,35,0,S,2
3,C,q123,65,100,S,2
3,C,q124,70,100,S,2
3,C,q125,64,100,S,2
3,C,q126,60,100,S,2
3,C,q127,65,0,S,2
3,C,q128,65,0,S,2
3,C,q129,31,100,S,2
3,C,q130,65,100,S,2
3,C,q131,40,100,S,2
3,C,q132,65,100,S,2
3,C,q133,81,100,S,2
3,C,q134,64,100,S,2
3,C,q135,69,100,S,2
3,C,q136,45,0,S,2
3,C,q137,55,0,S,2
3,C,q138,60,0,S,2
3,C,q139,70,100,S,2
3,C,q140,0,0,U,2
3,C,q141,0,100,U,2
3,C,q142,0,0,U,2
3,C,q143,0,0,U,2
3,C,q144,0,0,U,2
3,C,q145,0,0,U,2
3,C,q146,0,0,U,2
3,C,q147,0,0,U,2
3,C,q148,0,0,U,2
3,C,q149,0,0,U,2
3,C,q150,0,0,U,2
3,C,q151,0,100,U,2
3,C,q152,65,0,S,2
3,C,q153,0,0,U,2
3,C,q154,0,0,U,2
3,C,q155,0,0,U,2
3,C,q156,0,0,U,2
3,C,q157,0,0,U,2
3,C,q158,0,100,U,2
3,C,q159,0,0,U,2
3,C,q160,0,0,U,2
7,C,q1,79,0,F,1
7,C,q2,80,100,F,1
7,C,q3,100,0,F,1
7,C,q4,100,100,F,1
7,C,q5,95,100,F,1
7,C,q6,85,0,F,1
7,C,q7,94,0,F,1
7,C,q8,100,0,F,1
7,C,q9,100,0,F,1
7,C,q10,100,100,F,1
7,C,q11,25,0,F,1
7,C,q12,72,100,F,1
7,C,q13,70,100,F,1
7,C,q14,85,100,F,1
7,C,q15,100,100,F,1
7,C,q16,95,100,F,1
7,C,q17,100,100,F,1
7,C,q18,95,100,F,1
7,C,q19,100,100,F,1
7,C,q20,95,0,F,1
7,C,q21,90,0,B,1
7,C,q22,100,0,B,1
7,C,q23,95,0,B,1
7,C,q24,95,0,B,1
7,C,q25,95,0,B,1
7,C,q26,100,0,B,1
7,C,q27,100,100,B,1
7,C,q28,95,0,B,1
7,C,q29,100,100,B,1
7,C,q30,30,0,B,1
7,C,q31,95,100,B,1
7,C,q32,95,0,B,1
7,C,q33,100,100,B,1
7,C,q34,100,100,B,1
7,C,q35,95,0,B,1
7,C,q36,100,100,B,1
7,C,q37,100,100,B,1
7,C,q38,40,0,B,1
7,C,q39,100,0,B,1
7,C,q40,2,0,B,1
7,C,q41,86,100,S,1
7,C,q42,90,0,S,1
7,C,q43,80,0,S,1
7,C,q44,100,0,S,1
7,C,q45,100,100,S,1
7,C,q46,100,100,S,1
7,C,q47,100,100,S,1
7,C,q48,65,100,S,1
7,C,q49,75,100,S,1
7,C,q50,85,100,S,1
7,C,q51,100,100,S,1
7,C,q52,100,100,S,1
7,C,q53,95,100,S,1
7,C,q54,100,0,S,1
7,C,q55,100,0,S,1
7,C,q56,95,100,S,1
7,C,q57,95,100,S,1
7,C,q58,100,100,S,1
7,C,q59,100,100,S,1
7,C,q60,80,0,S,1
7,C,q61,2,0,U,1
7,C,q62,10,0,U,1
7,C,q63,10,0,U,1
7,C,q64,20,0,U,1
7,C,q65,32,0,U,1
7,C,q66,25,0,U,1
7,C,q67,10,100,U,1
7,C,q68,5,0,U,1
7,C,q69,7,0,U,1
7,C,q70,7,0,U,1
7,C,q71,3,0,U,1
7,C,q72,10,0,U,1
7,C,q73,10,0,U,1
7,C,q74,30,0,U,1
7,C,q75,18,0,U,1
7,C,q76,12,0,U,1
7,C,q77,5,0,U,1
7,C,q78,8,0,U,1
7,C,q79,20,0,U,1
7,C,q80,10,100,U,1
7,C,q81,12,100,F,2
7,C,q82,40,100,F,2
7,C,q83,88,100,F,2
7,C,q84,25,100,F,2
7,C,q85,85,100,F,2
7,C,q86,12,100,F,2
7,C,q87,30,100,F,2
7,C,q88,32,100,F,2
7,C,q89,100,100,F,2
7,C,q90,75,100,F,2
7,C,q91,50,100,F,2
7,C,q92,25,100,F,2
7,C,q93,88,100,F,2
7,C,q94,100,100,F,2
7,C,q95,40,100,F,2
7,C,q96,70,100,F,2
7,C,q97,85,100,F,2
7,C,q98,100,100,F,2
7,C,q99,70,100,F,2
7,C,q100,90,100,F,2
7,C,q101,52,0,B,2
7,C,q102,40,0,B,2
7,C,q103,90,0,B,2
7,C,q104,50,100,B,2
7,C,q105,10,0,B,2
7,C,q106,65,0,B,2
7,C,q107,78,100,B,2
7,C,q108,88,100,B,2
7,C,q109,62,0,B,2
7,C,q110,85,0,B,2
7,C,q111,71,0,B,2
7,C,q112,90,100,B,2
7,C,q113,39,100,B,2
7,C,q114,10,100,B,2
7,C,q115,80,100,B,2
7,C,q116,15,0,B,2
7,C,q117,67,0,B,2
7,C,q118,20,0,B,2
7,C,q119,90,100,B,2
7,C,q120,85,100,B,2
7,C,q121,95,100,S,2
7,C,q122,78,100,S,2
7,C,q123,10,0,S,2
7,C,q124,85,0,S,2
7,C,q125,85,0,S,2
7,C,q126,0,0,S,2
7,C,q127,100,100,S,2
7,C,q128,90,100,S,2
7,C,q129,26,0,S,2
7,C,q130,100,100,S,2
7,C,q131,45,100,S,2
7,C,q132,88,100,S,2
7,C,q133,72,100,S,2
7,C,q134,8,0,S,2
7,C,q135,48,100,S,2
7,C,q136,70,100,S,2
7,C,q137,85,100,S,2
7,C,q138,90,100,S,2
7,C,q139,75,100,S,2
7,C,q140,0,0,U,2
7,C,q141,1,0,U,2
7,C,q142,1,0,U,2
7,C,q143,8,0,U,2
7,C,q144,1,0,U,2
7,C,q145,9,0,U,2
7,C,q146,9,0,U,2
7,C,q147,1,0,U,2
7,C,q148,20,0,U,2
7,C,q149,0,0,U,2
7,C,q150,0,0,U,2
7,C,q151,7,0,U,2
7,C,q152,100,0,S,2
7,C,q153,1,0,U,2
7,C,q154,7,0,U,2
7,C,q155,12,0,U,2
7,C,q156,2,100,U,2
7,C,q157,0,0,U,2
7,C,q158,5,0,U,2
7,C,q159,10,0,U,2
7,C,q160,0,0,U,2
11,C,q1,50,100,F,1
11,C,q2,100,100,F,1
11,C,q3,50,0,F,1
11,C,q4,0,0,F,1
11,C,q5,78,0,F,1
11,C,q6,15,0,F,1
11,C,q7,96,0,F,1
11,C,q8,60,0,F,1
11,C,q9,100,0,F,1
11,C,q10,100,0,F,1
11,C,q11,15,0,F,1
11,C,q12,99,100,F,1
11,C,q13,88,100,F,1
11,C,q14,100,0,F,1
11,C,q15,78,100,F,1
11,C,q16,99,100,F,1
11,C,q17,95,100,F,1
11,C,q18,99,100,F,1
11,C,q19,78,100,F,1
11,C,q20,99,0,F,1
11,C,q21,50,0,B,1
11,C,q22,99,0,B,1
11,C,q23,99,0,B,1
11,C,q24,75,0,B,1
11,C,q25,99,0,B,1
11,C,q26,76,0,B,1
11,C,q27,50,0,B,1
11,C,q28,2,0,B,1
11,C,q29,100,0,B,1
11,C,q30,4,0,B,1
11,C,q31,99,0,B,1
11,C,q32,12,0,B,1
11,C,q33,15,0,B,1
11,C,q34,99,100,B,1
11,C,q35,75,0,B,1
11,C,q36,99,0,B,1
11,C,q37,90,0,B,1
11,C,q38,75,0,B,1
11,C,q39,55,0,B,1
11,C,q40,15,0,B,1
11,C,q41,99,100,S,1
11,C,q42,99,0,S,1
11,C,q43,100,0,S,1
11,C,q44,100,0,S,1
11,C,q45,100,100,S,1
11,C,q46,97,0,S,1
11,C,q47,78,100,S,1
11,C,q48,88,0,S,1
11,C,q49,100,100,S,1
11,C,q50,99,0,S,1
11,C,q51,100,100,S,1
11,C,q52,75,100,S,1
11,C,q53,99,0,S,1
11,C,q54,75,0,S,1
11,C,q55,100,0,S,1
11,C,q56,100,0,S,1
11,C,q57,99,0,S,1
11,C,q58,99,100,S,1
11,C,q59,80,0,S,1
11,C,q60,99,100,S,1
11,C,q61,0,0,U,1
11,C,q62,0,0,U,1
11,C,q63,10,0,U,1
11,C,q64,34,0,U,1
11,C,q65,10,0,U,1
11,C,q66,1,0,U,1
