"","Subject","Condition","ListNum","Block","Recall","Subject","Condition","ListNum","Block","Direction","Jol"
"2547",51,"C",67,1,0,51,"C",67,1,"U",2
"2548",51,"C",68,1,0,51,"C",68,1,"U",5
"2549",51,"C",69,1,0,51,"C",69,1,"U",0
"2550",51,"C",70,1,0,51,"C",70,1,"U",23
"2551",51,"C",71,1,0,51,"C",71,1,"U",23
"2552",51,"C",72,1,1,51,"C",72,1,"U",20
"2553",51,"C",73,1,0,51,"C",73,1,"U",0
"2554",51,"C",74,1,0,51,"C",74,1,"U",10
"2555",51,"C",75,1,0,51,"C",75,1,"U",20
"2556",51,"C",76,1,0,51,"C",76,1,"U",10
"2557",51,"C",77,1,0,51,"C",77,1,"U",0
"2558",51,"C",78,1,1,51,"C",78,1,"U",15
"2559",51,"C",79,1,0,51,"C",79,1,"U",35
"2560",51,"C",80,1,0,51,"C",80,1,"U",0
"2561",55,"C",1,1,0,55,"C",1,1,"F",90
"2562",55,"C",2,1,1,55,"C",2,1,"F",60
"2563",55,"C",3,1,1,55,"C",3,1,"F",4
"2564",55,"C",4,1,1,55,"C",4,1,"F",90
"2565",55,"C",5,1,0,55,"C",5,1,"F",49
"2566",55,"C",6,1,0,55,"C",6,1,"F",20
"2567",55,"C",7,1,1,55,"C",7,1,"F",60
"2568",55,"C",8,1,1,55,"C",8,1,"F",50
"2569",55,"C",9,1,0,55,"C",9,1,"F",40
"2570",55,"C",10,1,1,55,"C",10,1,"F",90
"2571",55,"C",11,1,0,55,"C",11,1,"F",70
"2572",55,"C",12,1,1,55,"C",12,1,"F",60
"2573",55,"C",13,1,1,55,"C",13,1,"F",100
"2574",55,"C",14,1,0,55,"C",14,1,"F",90
"2575",55,"C",15,1,1,55,"C",15,1,"F",80
"2576",55,"C",16,1,1,55,"C",16,1,"F",90
"2577",55,"C",17,1,0,55,"C",17,1,"F",70
"2578",55,"C",18,1,1,55,"C",18,1,"F",70
"2579",55,"C",19,1,1,55,"C",19,1,"F",70
"2580",55,"C",20,1,1,55,"C",20,1,"F",80
"2581",55,"C",21,1,0,55,"C",21,1,"B",70
"2582",55,"C",22,1,0,55,"C",22,1,"B",30
"2583",55,"C",23,1,0,55,"C",23,1,"B",100
"2584",55,"C",24,1,0,55,"C",24,1,"B",100
"2585",55,"C",25,1,0,55,"C",25,1,"B",40
"2586",55,"C",26,1,0,55,"C",26,1,"B",50
"2587",55,"C",27,1,1,55,"C",27,1,"B",30
"2588",55,"C",28,1,0,55,"C",28,1,"B",70
"2589",55,"C",29,1,1,55,"C",29,1,"B",90
"2590",55,"C",30,1,1,55,"C",30,1,"B",80
"2591",55,"C",31,1,0,55,"C",31,1,"B",70
"2592",55,"C",32,1,0,55,"C",32,1,"B",38
"2593",55,"C",33,1,0,55,"C",33,1,"B",80
"2594",55,"C",34,1,1,55,"C",34,1,"B",20
"2595",55,"C",35,1,0,55,"C",35,1,"B",60
"2596",55,"C",36,1,0,55,"C",36,1,"B",90
"2597",55,"C",37,1,1,55,"C",37,1,"B",90
"2598",55,"C",38,1,0,55,"C",38,1,"B",100
"2599",55,"C",39,1,0,55,"C",39,1,"B",40
"2600",55,"C",40,1,1,55,"C",40,1,"B",10
"2601",55,"C",41,1,1,55,"C",41,1,"S",100
"2602",55,"C",42,1,0,55,"C",42,1,"S",50
"2603",55,"C",43,1,0,55,"C",43,1,"S",20
"2604",55,"C",44,1,0,55,"C",44,1,"S",75
"2605",55,"C",45,1,0,55,"C",45,1,"S",67
"2606",55,"C",46,1,1,55,"C",46,1,"S",10
"2607",55,"C",47,1,1,55,"C",47,1,"S",80
"2608",55,"C",48,1,0,55,"C",48,1,"S",90
"2609",55,"C",49,1,0,55,"C",49,1,"S",70
"2610",55,"C",50,1,1,55,"C",50,1,"S",70
"2611",55,"C",51,1,1,55,"C",51,1,"S",100
"2612",55,"C",52,1,0,55,"C",52,1,"S",20
"2613",55,"C",53,1,0,55,"C",53,1,"S",100
"2614",55,"C",54,1,0,55,"C",54,1,"S",100
"2615",55,"C",55,1,0,55,"C",55,1,"S",60
"2616",55,"C",56,1,0,55,"C",56,1,"S",40
"2617",55,"C",57,1,1,55,"C",57,1,"S",100
"2618",55,"C",58,1,1,55,"C",58,1,"S",90
"2619",55,"C",59,1,0,55,"C",59,1,"S",80
"2620",55,"C",60,1,0,55,"C",60,1,"S",55
"2621",55,"C",61,1,0,55,"C",61,1,"U",0
"2622",55,"C",62,1,0,55,"C",62,1,"U",0
"2623",55,"C",63,1,0,55,"C",63,1,"U",0
"2624",55,"C",64,1,0,55,"C",64,1,"U",80
"2625",55,"C",65,1,0,55,"C",65,1,"U",50
"2626",55,"C",66,1,0,55,"C",66,1,"U",0
"2627",55,"C",67,1,0,55,"C",67,1,"U",0
"2628",55,"C",68,1,0,55,"C",68,1,"U",0
"2629",55,"C",69,1,0,55,"C",69,1,"U",8
"2630",55,"C",70,1,0,55,"C",70,1,"U",60
"2631",55,"C",71,1,0,55,"C",71,1,"U",20
"2632",55,"C",72,1,0,55,"C",72,1,"U",10
"2633",55,"C",73,1,0,55,"C",73,1,"U",10
"2634",55,"C",74,1,0,55,"C",74,1,"U",0
"2635",55,"C",75,1,0,55,"C",75,1,"U",0
"2636",55,"C",76,1,0,55,"C",76,1,"U",50
"2637",55,"C",77,1,0,55,"C",77,1,"U",10
"2638",55,"C",78,1,0,55,"C",78,1,"U",0
"2639",55,"C",79,1,0,55,"C",79,1,"U",0
"2640",55,"C",80,1,0,55,"C",80,1,"U",0
"2641",59,"C",1,1,0,59,"C",1,1,"F",50
"2642",59,"C",2,1,1,59,"C",2,1,"F",75
"2643",59,"C",3,1,1,59,"C",3,1,"F",75
"2644",59,"C",4,1,0,59,"C",4,1,"F",75
"2645",59,"C",5,1,0,59,"C",5,1,"F",85
"2646",59,"C",6,1,1,59,"C",6,1,"F",100
"2647",59,"C",7,1,0,59,"C",7,1,"F",85
"2648",59,"C",8,1,1,59,"C",8,1,"F",85
"2649",59,"C",9,1,1,59,"C",9,1,"F",75
"2650",59,"C",10,1,1,59,"C",10,1,"F",85
"2651",59,"C",11,1,1,59,"C",11,1,"F",75
"2652",59,"C",12,1,1,59,"C",12,1,"F",75
"2653",59,"C",13,1,0,59,"C",13,1,"F",75
"2654",59,"C",14,1,1,59,"C",14,1,"F",100
"2655",59,"C",15,1,1,59,"C",15,1,"F",75
"2656",59,"C",16,1,1,59,"C",16,1,"F",85
"2657",59,"C",17,1,1,59,"C",17,1,"F",80
"2658",59,"C",18,1,0,59,"C",18,1,"F",75
"2659",59,"C",19,1,1,59,"C",19,1,"F",75
"2660",59,"C",20,1,1,59,"C",20,1,"F",75
"2661",59,"C",21,1,0,59,"C",21,1,"B",25
"2662",59,"C",22,1,0,59,"C",22,1,"B",50
"2663",59,"C",23,1,0,59,"C",23,1,"B",80
"2664",59,"C",24,1,0,59,"C",24,1,"B",75
"2665",59,"C",25,1,0,59,"C",25,1,"B",85
"2666",59,"C",26,1,0,59,"C",26,1,"B",50
"2667",59,"C",27,1,0,59,"C",27,1,"B",80
"2668",59,"C",28,1,0,59,"C",28,1,"B",90
"2669",59,"C",29,1,0,59,"C",29,1,"B",75
"2670",59,"C",30,1,0,59,"C",30,1,"B",50
"2671",59,"C",31,1,0,59,"C",31,1,"B",90
"2672",59,"C",32,1,0,59,"C",32,1,"B",85
"2673",59,"C",33,1,0,59,"C",33,1,"B",75
"2674",59,"C",34,1,0,59,"C",34,1,"B",90
"2675",59,"C",35,1,0,59,"C",35,1,"B",90
"2676",59,"C",36,1,1,59,"C",36,1,"B",80
"2677",59,"C",37,1,0,59,"C",37,1,"B",75
"2678",59,"C",38,1,1,59,"C",38,1,"B",75
"2679",59,"C",39,1,0,59,"C",39,1,"B",90
"2680",59,"C",40,1,0,59,"C",40,1,"B",5
"2681",59,"C",41,1,1,59,"C",41,1,"S",0
"2682",59,"C",42,1,0,59,"C",42,1,"S",100
"2683",59,"C",43,1,0,59,"C",43,1,"S",80
"2684",59,"C",44,1,0,59,"C",44,1,"S",80
"2685",59,"C",45,1,0,59,"C",45,1,"S",80
"2686",59,"C",46,1,0,59,"C",46,1,"S",85
"2687",59,"C",47,1,0,59,"C",47,1,"S",75
"2688",59,"C",48,1,1,59,"C",48,1,"S",85
"2689",59,"C",49,1,1,59,"C",49,1,"S",90
"2690",59,"C",50,1,1,59,"C",50,1,"S",85
"2691",59,"C",51,1,1,59,"C",51,1,"S",90
"2692",59,"C",52,1,1,59,"C",52,1,"S",75
"2693",59,"C",53,1,0,59,"C",53,1,"S",80
"2694",59,"C",54,1,1,59,"C",54,1,"S",100
"2695",59,"C",55,1,1,59,"C",55,1,"S",90
"2696",59,"C",56,1,1,59,"C",56,1,"S",90
"2697",59,"C",57,1,0,59,"C",57,1,"S",80
"2698",59,"C",58,1,0,59,"C",58,1,"S",85
"2699",59,"C",59,1,1,59,"C",59,1,"S",90
"2700",59,"C",60,1,0,59,"C",60,1,"S",85
"2701",59,"C",61,1,0,59,"C",61,1,"U",25
"2702",59,"C",62,1,0,59,"C",62,1,"U",25
"2703",59,"C",63,1,0,59,"C",63,1,"U",25
"2704",59,"C",64,1,1,59,"C",64,1,"U",25
"2705",59,"C",65,1,0,59,"C",65,1,"U",20
"2706",59,"C",66,1,0,59,"C",66,1,"U",25
"2707",59,"C",67,1,0,59,"C",67,1,"U",5
"2708",59,"C",68,1,0,59,"C",68,1,"U",50
"2709",59,"C",69,1,0,59,"C",69,1,"U",20
"2710",59,"C",70,1,0,59,"C",70,1,"U",85
"2711",59,"C",71,1,0,59,"C",71,1,"U",20
"2712",59,"C",72,1,1,59,"C",72,1,"U",80
"2713",59,"C",73,1,0,59,"C",73,1,"U",25
"2714",59,"C",74,1,0,59,"C",74,1,"U",5
"2715",59,"C",75,1,0,59,"C",75,1,"U",25
"2716",59,"C",76,1,0,59,"C",76,1,"U",25
"2717",59,"C",77,1,0,59,"C",77,1,"U",10
"2718",59,"C",78,1,0,59,"C",78,1,"U",25
"2719",59,"C",79,1,0,59,"C",79,1,"U",25
"2720",59,"C",80,1,0,59,"C",80,1,"U",25
"2721",63,"C",1,1,0,63,"C",1,1,"F",70
"2722",63,"C",2,1,1,63,"C",2,1,"F",65
"2723",63,"C",3,1,1,63,"C",3,1,"F",80
"2724",63,"C",4,1,1,63,"C",4,1,"F",60
"2725",63,"C",5,1,0,63,"C",5,1,"F",80
"2726",63,"C",6,1,1,63,"C",6,1,"F",0
"2727",63,"C",7,1,0,63,"C",7,1,"F",80
"2728",63,"C",8,1,1,63,"C",8,1,"F",90
"2729",63,"C",9,1,1,63,"C",9,1,"F",80
"2730",63,"C",10,1,1,63,"C",10,1,"F",70
"2731",63,"C",11,1,0,63,"C",11,1,"F",40
"2732",63,"C",12,1,1,63,"C",12,1,"F",5
"2733",63,"C",13,1,1,63,"C",13,1,"F",6
"2734",63,"C",14,1,1,63,"C",14,1,"F",60
"2735",63,"C",15,1,0,63,"C",15,1,"F",60
"2736",63,"C",16,1,1,63,"C",16,1,"F",90
"2737",63,"C",17,1,1,63,"C",17,1,"F",80
"2738",63,"C",18,1,1,63,"C",18,1,"F",70
"2739",63,"C",19,1,1,63,"C",19,1,"F",85
"2740",63,"C",20,1,1,63,"C",20,1,"F",85
"2741",63,"C",21,1,0,63,"C",21,1,"B",60
"2742",63,"C",22,1,1,63,"C",22,1,"B",80
"2743",63,"C",23,1,0,63,"C",23,1,"B",75
"2744",63,"C",24,1,0,63,"C",24,1,"B",60
"2745",63,"C",25,1,0,63,"C",25,1,"B",80
"2746",63,"C",26,1,0,63,"C",26,1,"B",40
"2747",63,"C",27,1,0,63,"C",27,1,"B",70
"2748",63,"C",28,1,0,63,"C",28,1,"B",50
"2749",63,"C",29,1,0,63,"C",29,1,"B",90
"2750",63,"C",30,1,0,63,"C",30,1,"B",30
"2751",63,"C",31,1,0,63,"C",31,1,"B",80
"2752",63,"C",32,1,1,63,"C",32,1,"B",55
"2753",63,"C",33,1,0,63,"C",33,1,"B",60
"2754",63,"C",34,1,1,63,"C",34,1,"B",70
"2755",63,"C",35,1,0,63,"C",35,1,"B",50
"2756",63,"C",36,1,1,63,"C",36,1,"B",70
"2757",63,"C",37,1,1,63,"C",37,1,"B",80
"2758",63,"C",38,1,0,63,"C",38,1,"B",80
"2759",63,"C",39,1,1,63,"C",39,1,"B",90
"2760",63,"C",40,1,1,63,"C",40,1,"B",65
"2761",63,"C",41,1,0,63,"C",41,1,"S",80
"2762",63,"C",42,1,0,63,"C",42,1,"S",50
"2763",63,"C",43,1,0,63,"C",43,1,"S",5
"2764",63,"C",44,1,0,63,"C",44,1,"S",60
"2765",63,"C",45,1,1,63,"C",45,1,"S",55
"2766",63,"C",46,1,1,63,"C",46,1,"S",80
"2767",63,"C",47,1,0,63,"C",47,1,"S",70
"2768",63,"C",48,1,1,63,"C",48,1,"S",75
"2769",63,"C",49,1,1,63,"C",49,1,"S",78
"2770",63,"C",50,1,0,63,"C",50,1,"S",60
"2771",63,"C",51,1,1,63,"C",51,1,"S",90
"2772",63,"C",52,1,1,63,"C",52,1,"S",80
"2773",63,"C",53,1,1,63,"C",53,1,"S",90
"2774",63,"C",54,1,0,63,"C",54,1,"S",90
"2775",63,"C",55,1,1,63,"C",55,1,"S",75
"2776",63,"C",56,1,1,63,"C",56,1,"S",80
"2777",63,"C",57,1,1,63,"C",57,1,"S",85
"2778",63,"C",58,1,1,63,"C",58,1,"S",85
"2779",63,"C",59,1,1,63,"C",59,1,"S",90
"2780",63,"C",60,1,1,63,"C",60,1,"S",90
"2781",63,"C",61,1,0,63,"C",61,1,"U",30
"2782",63,"C",62,1,0,63,"C",62,1,"U",20
"2783",63,"C",63,1,0,63,"C",63,1,"U",20
"2784",63,"C",64,1,0,63,"C",64,1,"U",10
"2785",63,"C",65,1,0,63,"C",65,1,"U",20
"2786",63,"C",66,1,0,63,"C",66,1,"U",20
"2787",63,"C",67,1,0,63,"C",67,1,"U",40
"2788",63,"C",68,1,0,63,"C",68,1,"U",30
"2789",63,"C",69,1,0,63,"C",69,1,"U",20
"2790",63,"C",70,1,0,63,"C",70,1,"U",35
"2791",63,"C",71,1,0,63,"C",71,1,"U",30
"2792",63,"C",72,1,0,63,"C",72,1,"U",45
"2793",63,"C",73,1,0,63,"C",73,1,"U",20
"2794",63,"C",74,1,1,63,"C",74,1,"U",45
"2795",63,"C",75,1,0,63,"C",75,1,"U",15
"2796",63,"C",76,1,0,63,"C",76,1,"U",30
"2797",63,"C",77,1,0,63,"C",77,1,"U",20
"2798",63,"C",78,1,0,63,"C",78,1,"U",10
"2799",63,"C",79,1,0,63,"C",79,1,"U",40
"2800",63,"C",80,1,0,63,"C",80,1,"U",20
"2801",67,"C",1,1,0,67,"C",1,1,"F",40
"2802",67,"C",2,1,1,67,"C",2,1,"F",100
"2803",67,"C",3,1,1,67,"C",3,1,"F",60
"2804",67,"C",4,1,0,67,"C",4,1,"F",2
"2805",67,"C",5,1,0,67,"C",5,1,"F",30
"2806",67,"C",6,1,0,67,"C",6,1,"F",60
"2807",67,"C",7,1,1,67,"C",7,1,"F",30
"2808",67,"C",8,1,1,67,"C",8,1,"F",30
"2809",67,"C",9,1,0,67,"C",9,1,"F",80
"2810",67,"C",10,1,0,67,"C",10,1,"F",80
"2811",67,"C",11,1,1,67,"C",11,1,"F",40
"2812",67,"C",12,1,0,67,"C",12,1,"F",7
"2813",67,"C",13,1,1,67,"C",13,1,"F",20
"2814",67,"C",14,1,1,67,"C",14,1,"F",30
"2815",67,"C",15,1,1,67,"C",15,1,"F",60
"2816",67,"C",16,1,1,67,"C",16,1,"F",70
"2817",67,"C",17,1,1,67,"C",17,1,"F",60
"2818",67,"C",18,1,0,67,"C",18,1,"F",90
"2819",67,"C",19,1,1,67,"C",19,1,"F",75
"2820",67,"C",20,1,1,67,"C",20,1,"F",100
"2821",67,"C",21,1,0,67,"C",21,1,"B",30
"2822",67,"C",22,1,0,67,"C",22,1,"B",60
"2823",67,"C",23,1,1,67,"C",23,1,"B",0
"2824",67,"C",24,1,0,67,"C",24,1,"B",50
"2825",67,"C",25,1,1,67,"C",25,1,"B",30
"2826",67,"C",26,1,1,67,"C",26,1,"B",10
"2827",67,"C",27,1,0,67,"C",27,1,"B",75
"2828",67,"C",28,1,0,67,"C",28,1,"B",10
"2829",67,"C",29,1,1,67,"C",29,1,"B",100
"2830",67,"C",30,1,0,67,"C",30,1,"B",99
"2831",67,"C",31,1,1,67,"C",31,1,"B",100
"2832",67,"C",32,1,0,67,"C",32,1,"B",45
"2833",67,"C",33,1,0,67,"C",33,1,"B",40
"2834",67,"C",34,1,0,67,"C",34,1,"B",100
"2835",67,"C",35,1,0,67,"C",35,1,"B",60
"2836",67,"C",36,1,0,67,"C",36,1,"B",40
"2837",67,"C",37,1,0,67,"C",37,1,"B",100
"2838",67,"C",38,1,1,67,"C",38,1,"B",10
"2839",67,"C",39,1,0,67,"C",39,1,"B",50
"2840",67,"C",40,1,0,67,"C",40,1,"B",10
"2841",67,"C",41,1,1,67,"C",41,1,"S",100
"2842",67,"C",42,1,0,67,"C",42,1,"S",40
"2843",67,"C",43,1,1,67,"C",43,1,"S",30
"2844",67,"C",44,1,0,67,"C",44,1,"S",60
"2845",67,"C",45,1,1,67,"C",45,1,"S",60
"2846",67,"C",46,1,0,67,"C",46,1,"S",60
"2847",67,"C",47,1,0,67,"C",47,1,"S",100
"2848",67,"C",48,1,1,67,"C",48,1,"S",20
"2849",67,"C",49,1,1,67,"C",49,1,"S",80
"2850",67,"C",50,1,1,67,"C",50,1,"S",5
"2851",67,"C",51,1,1,67,"C",51,1,"S",100
"2852",67,"C",52,1,1,67,"C",52,1,"S",100
"2853",67,"C",53,1,0,67,"C",53,1,"S",80
"2854",67,"C",54,1,0,67,"C",54,1,"S",20
"2855",67,"C",55,1,0,67,"C",55,1,"S",100
"2856",67,"C",56,1,0,67,"C",56,1,"S",90
"2857",67,"C",57,1,1,67,"C",57,1,"S",50
"2858",67,"C",58,1,0,67,"C",58,1,"S",100
"2859",67,"C",59,1,1,67,"C",59,1,"S",100
"2860",67,"C",60,1,1,67,"C",60,1,"S",100
"2861",67,"C",61,1,0,67,"C",61,1,"U",0
"2862",67,"C",62,1,0,67,"C",62,1,"U",0
"2863",67,"C",63,1,0,67,"C",63,1,"U",5
"2864",67,"C",64,1,0,67,"C",64,1,"U",10
"2865",67,"C",65,1,0,67,"C",65,1,"U",10
"2866",67,"C",66,1,0,67,"C",66,1,"U",0
"2867",67,"C",67,1,0,67,"C",67,1,"U",10
"2868",67,"C",68,1,0,67,"C",68,1,"U",0
"2869",67,"C",69,1,0,67,"C",69,1,"U",0
"2870",67,"C",70,1,0,67,"C",70,1,"U",0
"2871",67,"C",71,1,0,67,"C",71,1,"U",0
"2872",67,"C",72,1,0,67,"C",72,1,"U",30
"2873",67,"C",73,1,0,67,"C",73,1,"U",1
"2874",67,"C",74,1,1,67,"C",74,1,"U",40
"2875",67,"C",75,1,0,67,"C",75,1,"U",21
"2876",67,"C",76,1,0,67,"C",76,1,"U",0
"2877",67,"C",77,1,0,67,"C",77,1,"U",5
"2878",67,"C",78,1,0,67,"C",78,1,"U",10
"2879",67,"C",79,1,0,67,"C",79,1,"U",0
"2880",67,"C",80,1,0,67,"C",80,1,"U",0
"2881",71,"C",1,1,0,71,"C",1,1,"F",75
"2882",71,"C",2,1,1,71,"C",2,1,"F",100
"2883",71,"C",3,1,1,71,"C",3,1,"F",100
"2884",71,"C",4,1,1,71,"C",4,1,"F",40
"2885",71,"C",5,1,1,71,"C",5,1,"F",100
"2886",71,"C",6,1,1,71,"C",6,1,"F",10
"2887",71,"C",7,1,0,71,"C",7,1,"F",100
"2888",71,"C",8,1,0,71,"C",8,1,"F",90
"2889",71,"C",9,1,0,71,"C",9,1,"F",90
"2890",71,"C",10,1,1,71,"C",10,1,"F",100
"2891",71,"C",11,1,1,71,"C",11,1,"F",100
"2892",71,"C",12,1,1,71,"C",12,1,"F",100
"2893",71,"C",13,1,1,71,"C",13,1,"F",75
"2894",71,"C",14,1,1,71,"C",14,1,"F",60
"2895",71,"C",15,1,1,71,"C",15,1,"F",100
"2896",71,"C",16,1,1,71,"C",16,1,"F",100
"2897",71,"C",17,1,1,71,"C",17,1,"F",70
"2898",71,"C",18,1,0,71,"C",18,1,"F",75
"2899",71,"C",19,1,1,71,"C",19,1,"F",100
"2900",71,"C",20,1,1,71,"C",20,1,"F",100
"2901",71,"C",21,1,0,71,"C",21,1,"B",100
"2902",71,"C",22,1,1,71,"C",22,1,"B",100
"2903",71,"C",23,1,0,71,"C",23,1,"B",70
"2904",71,"C",24,1,0,71,"C",24,1,"B",20
"2905",71,"C",25,1,1,71,"C",25,1,"B",100
"2906",71,"C",26,1,1,71,"C",26,1,"B",60
"2907",71,"C",27,1,1,71,"C",27,1,"B",80
"2908",71,"C",28,1,0,71,"C",28,1,"B",100
"2909",71,"C",29,1,0,71,"C",29,1,"B",100
"2910",71,"C",30,1,0,71,"C",30,1,"B",30
"2911",71,"C",31,1,0,71,"C",31,1,"B",100
"2912",71,"C",32,1,0,71,"C",32,1,"B",80
"2913",71,"C",33,1,0,71,"C",33,1,"B",100
"2914",71,"C",34,1,0,71,"C",34,1,"B",50
"2915",71,"C",35,1,0,71,"C",35,1,"B",50
"2916",71,"C",36,1,1,71,"C",36,1,"B",75
"2917",71,"C",37,1,0,71,"C",37,1,"B",100
"2918",71,"C",38,1,0,71,"C",38,1,"B",100
"2919",71,"C",39,1,0,71,"C",39,1,"B",80
"2920",71,"C",40,1,0,71,"C",40,1,"B",40
"2921",71,"C",41,1,1,71,"C",41,1,"S",100
"2922",71,"C",42,1,0,71,"C",42,1,"S",60
"2923",71,"C",43,1,1,71,"C",43,1,"S",80
"2924",71,"C",44,1,1,71,"C",44,1,"S",75
"2925",71,"C",45,1,0,71,"C",45,1,"S",60
"2926",71,"C",46,1,1,71,"C",46,1,"S",5
"2927",71,"C",47,1,1,71,"C",47,1,"S",80
"2928",71,"C",48,1,1,71,"C",48,1,"S",70
"2929",71,"C",49,1,1,71,"C",49,1,"S",100
"2930",71,"C",50,1,1,71,"C",50,1,"S",90
"2931",71,"C",51,1,1,71,"C",51,1,"S",60
"2932",71,"C",52,1,1,71,"C",52,1,"S",90
"2933",71,"C",53,1,1,71,"C",53,1,"S",100
"2934",71,"C",54,1,1,71,"C",54,1,"S",50
"2935",71,"C",55,1,0,71,"C",55,1,"S",100
"2936",71,"C",56,1,1,71,"C",56,1,"S",80
"2937",71,"C",57,1,0,71,"C",57,1,"S",70
"2938",71,"C",58,1,1,71,"C",58,1,"S",100
"2939",71,"C",59,1,0,71,"C",59,1,"S",100
"2940",71,"C",60,1,1,71,"C",60,1,"S",100
"2941",71,"C",61,1,0,71,"C",61,1,"U",40
"2942",71,"C",62,1,0,71,"C",62,1,"U",10
"2943",71,"C",63,1,0,71,"C",63,1,"U",50
"2944",71,"C",64,1,1,71,"C",64,1,"U",30
"2945",71,"C",65,1,0,71,"C",65,1,"U",40
"2946",71,"C",66,1,0,71,"C",66,1,"U",30
"2947",71,"C",67,1,0,71,"C",67,1,"U",40
"2948",71,"C",68,1,0,71,"C",68,1,"U",20
"2949",71,"C",69,1,1,71,"C",69,1,"U",40
"2950",71,"C",70,1,0,71,"C",70,1,"U",30
"2951",71,"C",71,1,0,71,"C",71,1,"U",0
"2952",71,"C",72,1,0,71,"C",72,1,"U",30
"2953",71,"C",73,1,0,71,"C",73,1,"U",20
"2954",71,"C",74,1,1,71,"C",74,1,"U",45
"2955",71,"C",75,1,0,71,"C",75,1,"U",50
"2956",71,"C",76,1,1,71,"C",76,1,"U",20
"2957",71,"C",77,1,0,71,"C",77,1,"U",20
"2958",71,"C",78,1,0,71,"C",78,1,"U",30
"2959",71,"C",79,1,1,71,"C",79,1,"U",50
"2960",71,"C",80,1,1,71,"C",80,1,"U",30
"2961",35,"C",1,2,1,35,"C",1,2,"F",78
"2962",35,"C",2,2,1,35,"C",2,2,"F",19
"2963",35,"C",3,2,1,35,"C",3,2,"F",0
"2964",35,"C",4,2,0,35,"C",4,2,"F",11
"2965",35,"C",5,2,0,35,"C",5,2,"F",14
"2966",35,"C",6,2,0,35,"C",6,2,"F",5
"2967",35,"C",7,2,1,35,"C",7,2,"F",0
"2968",35,"C",8,2,0,35,"C",8,2,"F",100
"2969",35,"C",9,2,1,35,"C",9,2,"F",67
"2970",35,"C",10,2,1,35,"C",10,2,"F",21
"2971",35,"C",11,2,0,35,"C",11,2,"F",0
"2972",35,"C",12,2,1,35,"C",12,2,"F",6
"2973",35,"C",13,2,1,35,"C",13,2,"F",30
"2974",35,"C",14,2,0,35,"C",14,2,"F",23
"2975",35,"C",15,2,1,35,"C",15,2,"F",23
"2976",35,"C",16,2,0,35,"C",16,2,"F",29
"2977",35,"C",17,2,1,35,"C",17,2,"F",88
"2978",35,"C",18,2,0,35,"C",18,2,"F",54
"2979",35,"C",19,2,1,35,"C",19,2,"F",10
"2980",35,"C",20,2,0,35,"C",20,2,"F",0
"2981",35,"C",21,2,0,35,"C",21,2,"B",19
"2982",35,"C",22,2,0,35,"C",22,2,"B",13
"2983",35,"C",23,2,0,35,"C",23,2,"B",78
"2984",35,"C",24,2,1,35,"C",24,2,"B",11
"2985",35,"C",25,2,0,35,"C",25,2,"B",10
"2986",35,"C",26,2,0,35,"C",26,2,"B",90
"2987",35,"C",27,2,1,35,"C",27,2,"B",45
"2988",35,"C",28,2,0,35,"C",28,2,"B",0
"2989",35,"C",29,2,0,35,"C",29,2,"B",34
"2990",35,"C",30,2,0,35,"C",30,2,"B",45
"2991",35,"C",31,2,0,35,"C",31,2,"B",10
"2992",35,"C",32,2,0,35,"C",32,2,"B",10
"2993",35,"C",33,2,0,35,"C",33,2,"B",12
"2994",35,"C",34,2,1,35,"C",34,2,"B",0
"2995",35,"C",35,2,0,35,"C",35,2,"B",17
"2996",35,"C",36,2,0,35,"C",36,2,"B",11
"2997",35,"C",37,2,0,35,"C",37,2,"B",23
"2998",35,"C",38,2,1,35,"C",38,2,"B",11
"2999",35,"C",39,2,0,35,"C",39,2,"B",10
"3000",35,"C",40,2,1,35,"C",40,2,"B",10
"3001",35,"C",41,2,1,35,"C",41,2,"S",13
"3002",35,"C",42,2,0,35,"C",42,2,"S",13
"3003",35,"C",43,2,0,35,"C",43,2,"S",11
"3004",35,"C",44,2,1,35,"C",44,2,"S",87
"3005",35,"C",45,2,1,35,"C",45,2,"S",19
"3006",35,"C",46,2,0,35,"C",46,2,"S",11
"3007",35,"C",47,2,1,35,"C",47,2,"S",98
"3008",35,"C",48,2,1,35,"C",48,2,"S",53
"3009",35,"C",49,2,1,35,"C",49,2,"S",88
"3010",35,"C",50,2,1,35,"C",50,2,"S",45
"3011",35,"C",51,2,0,35,"C",51,2,"S",78
"3012",35,"C",52,2,0,35,"C",52,2,"S",21
"3013",35,"C",53,2,1,35,"C",53,2,"S",1
"3014",35,"C",54,2,0,35,"C",54,2,"S",88
"3015",35,"C",55,2,1,35,"C",55,2,"S",23
"3016",35,"C",56,2,1,35,"C",56,2,"S",26
"3017",35,"C",57,2,0,35,"C",57,2,"S",0
"3018",35,"C",58,2,0,35,"C",58,2,"S",13
"3019",35,"C",59,2,0,35,"C",59,2,"S",59
"3020",35,"C",60,2,0,35,"C",60,2,"S",0
"3021",35,"C",61,2,0,35,"C",61,2,"U",23
"3022",35,"C",62,2,0,35,"C",62,2,"U",45
"3023",35,"C",63,2,0,35,"C",63,2,"U",23
"3024",35,"C",64,2,0,35,"C",64,2,"U",32
"3025",35,"C",65,2,0,35,"C",65,2,"U",33
"3026",35,"C",66,2,0,35,"C",66,2,"U",21
"3027",35,"C",67,2,1,35,"C",67,2,"U",12
